gene,Sp1hyp_ES_fpkm,Sp1hyp_Flk_fpkm,Sp1hyp_HE1_fpkm,Sp1hyp_HE2_fpkm,Sp1hyp_prog_fpkm
4930558J18Rik,2.464390783,2.088665067,0.46266015,0.88075395,1.742144633
4930563E22Rik,0.927615983,0.740501083,0.4014979,0.30708825,0.81704485
4930563F08Rik,0.928664117,2.102822767,2.254027433,1.3018164,1.207160383
4930563M21Rik,0.012685767,0.293403117,0.231741033,0.12490255,0.084660942
4930564C03Rik,0.241441217,0.593994767,0.545992583,0.390566433,0.468929567
4930565N06Rik,1.2379251,1.4739268,1.0973668,0.742603567,0.822122633
4930577N17Rik,0.0803701,0.530891917,1.0431579,0.9329562,1.3773709
4930579G18Rik,4.525718467,4.454105217,2.653950617,2.847831183,3.202821217
4930579G24Rik,4.87872135,5.475583317,2.967304217,5.038809633,5.198514533
4930579J19Rik,0,0.210241067,2.808412967,0.225396967,0.007057617
4930581F22Rik,0.573148533,1.233811,1.126503867,1.09483835,1.588251783
4930591A17Rik,1.178564917,0.0275906,0.001723592,0.00155065,0.007057617
4930592I03Rik,1.277314067,4.846872633,1.80951475,1.164017467,0.725602683
4930594C11Rik,0.5923975,0.313640233,0.410704333,1.181943517,0.964882133
4930596I21Rik,0.633093,0.6553345,0.92148275,1.1755464,1.60540175
4931403E22Rik,0,0.3393073,0.919606883,0.595529517,0.3140635
4931403G20Rik,0.625464483,3.359911733,5.3493723,2.771702733,2.393075433
4931406C07Rik,5.806244333,2.44582285,5.253653833,6.2767115,7.25830515
4931406H21Rik,0.12236365,1.910995833,2.060116767,1.861383883,2.644086133
4931406P16Rik,15.78710588,16.51349093,49.07606375,22.01038568,22.62978285
4931414P19Rik,4.839486617,3.886661883,3.662957833,4.705902567,5.312014283
4931428F04Rik,2.099630983,6.207527033,1.252482233,1.250756067,1.34511755
4931440P22Rik,0.051448,0.195450833,0.388893783,0.395785683,0.439330383
4932413F04Rik,0.149211983,0.2402876,1.17854255,1.229242533,0.608375667
4932416H05Rik,0.918144883,0.8623586,0.79671755,0.78956615,1.075626533
4932438A13Rik,11.61150653,21.46094438,20.44509748,19.47613815,19.45640092
4932441J04Rik,0,1.47872995,0.488252992,0.00155065,0.508979342
4933400F21Rik,1.2074055,1.628725633,1.4239045,0.85922905,0.797467683
4933401H06Rik,0,0.4762122,0.117122383,0.514631983,1.235018183
4933402D24Rik,0.18245475,0.5086064,0.417930283,0.753380333,0.612147317
4933402E13Rik,3.54222945,0,0.121783317,0.239581167,0.502448533
4933403O08Rik,0,0.7967142,0.8570437,1.140962367,0.88031635
4933404O12Rik,10.57366045,7.6456448,3.346493217,5.931798133,6.987580717
4933405L10Rik,0.006444717,0.183019767,0.975303967,1.064836067,0.848521933
4933406J10Rik,0.563945667,0.513511617,0.44449875,1.027951617,1.1879249
4933407K13Rik,3.982863117,4.34326645,3.980116,4.122761133,4.103875117
4933408B17Rik,0.02145005,0.542650367,0.6992437,0.759116483,0.7203721
4933412E12Rik,2.028501733,0.543374933,2.411109317,0.782761833,0.458909583
4933413G19Rik,0,0.054549633,0.604179467,0.6659936,0.515489483
4933413J09Rik,0.162949917,0.343262933,1.307778267,1.352965433,1.362609283
4933416M07Rik,0.6096912,0.635326133,0.261543383,0.00155065,0.48826745
4933417D19Rik,0.4789842,1.185478917,1.066168317,1.3427554,0.78673975
4933417G07Rik,0.081484817,0.262361067,0.629752183,0.53068355,0.80688465
4933421O10Rik,0.08008175,1.046165817,0.294335667,0.269424533,0.675575083
4933427D06Rik,1.832439117,0,0.001723592,0.00155065,0.007057617
4933427D14Rik,5.408186533,9.6458683,6.537732033,7.111661767,8.096236717
4933428G20Rik,0.46693825,0.550656933,1.3016916,1.30989525,1.494050383
4933430I17Rik,0.8075214,1.235139633,0.48696345,0.255024983,0.900604067
4933431G14Rik,0.2413628,0.5108094,2.736610133,0.657044517,0.852803667
4933433G15Rik,1.093485433,0.87935505,0.538631583,0.74786865,1.077294033
4933433G19Rik,0.769942033,0.346059833,0.843630083,0.713705983,1.076640867
4933434E20Rik,20.99038415,18.26590933,17.79297193,17.88093955,22.2901278
4933438K21Rik,1.3678882,0.700395333,1.575095333,0.860261117,0.754012467
4933439C10Rik,1.64187165,1.516402133,2.035086967,1.866306033,1.118614733
5031425E22Rik,4.670667967,5.112296367,6.6037044,7.29653305,8.113602583
5031439G07Rik,7.494272983,15.96310195,19.60890845,11.29674728,9.3827768
5033406O09Rik,0.059556417,0.500697683,1.74002225,2.149191183,4.130626233
5033428I22Rik,0.0063999,0.2139491,2.085098683,0.432696317,0.007057617
5430405H02Rik,0.930763467,1.26536945,1.405300117,1.42682495,1.162977617
5430416N02Rik,22.71312122,24.85144967,11.4358578,15.9265324,15.2728627
5430428K19Rik,0.118361583,0.7311338,0.889064783,0.372125933,0.007057617
5530601H04Rik,2.294587783,2.054453817,1.5931603,2.12925165,2.676908267
5730405O15Rik,1.846863017,1.272273533,0.573544933,0.70094005,0.762980067
5730408K05Rik,75.694461,33.07171652,2.734892217,15.30719945,3.281365125
5730409E04Rik,0.406237467,0.78503215,0.9376374,0.904067333,0.163803658
5730416F02Rik,0,0,0.04504945,0.371155675,0.481495267
5730420D15Rik,0.076470983,0.11500905,0.001723592,0.00155065,0.007057617
5730455P16Rik,4.55997195,6.612311067,5.3661281,6.64959335,7.939234
5730460C07Rik,0,0.018403517,1.497324317,1.500808133,0.678805183
5730480H06Rik,1.305472333,1.649317983,1.408988183,1.37742165,1.546026833
5730507C01Rik,1.272453833,1.179799483,1.106233017,1.1849191,0.970056317
5730508B09Rik,0.195693817,0.64501175,1.961066317,1.483854983,4.424265633
5730559C18Rik,5.17510165,2.522859667,0.4941458,0.1252082,0.072854908
5830417I10Rik,20.07998668,20.95829983,13.43698982,16.55200137,18.36284748
5830418P13Rik,0.1468137,0,0.795418,0.1560414,0.20158695
5830432E09Rik,0.003899267,0.359104133,0.867877517,3.309104733,4.763041983
5830454E08Rik,0.497767,0.6803919,0.478618133,1.064396317,1.169361333
5930412G12Rik,0.308806633,7.6225387,8.93705965,13.29265592,4.899515367
6030419C18Rik,0.69552575,0.31808595,0.15313425,0.00155065,0.282773617
6030443J06Rik,1.144686333,0.64186605,0.387708417,0.763997533,0.783557667
6030458C11Rik,24.6671515,20.25812503,14.39839847,16.26623883,17.70290633
6030468B19Rik,0,0.018591867,0.001723592,1.730216533,8.234411567
6030498E09Rik,0,0,0.184003,1.0501137,1.169987183
6230400D17Rik,1.53571745,0.949347633,0.8126832,0.633454983,1.048354
6330403K07Rik,0.576663517,13.24246868,3.0582964,1.266104383,0.922224817
6330407A03Rik,0.005037467,0.067962917,1.485200333,1.461526183,1.487157033
6330408A02Rik,0.491285867,1.974002667,2.249458833,1.9934464,1.697505
6330409D20Rik,0.08969005,0.300909317,1.229777433,0.4442675,0.421162708
6330415G19Rik,1.628274183,0.867438117,0.6304233,1.003895067,0.472481633
6330418K02Rik,0.3372193,0.785286883,0.5159048,0.765800333,2.07663705
6330549D23Rik,0.61532505,0.9842919,0.846549617,0.61329095,0.97466425
6430548M08Rik,0.054476867,0.186238667,1.635261733,0.530372783,0.523577467
6430550D23Rik,0.24003845,0.864953233,1.256807567,1.642577383,1.37878755
6430562O15Rik,1.036741733,0.676118667,0.7005249,0.8588828,0.79834925
6430573F11Rik,0.307545067,1.132489917,1.143516333,0.46454025,0.007057617
6430706D22Rik,4.272566367,4.79952325,4.602141167,5.6860769,6.90930005
6720489N17Rik,3.263360617,6.33446525,1.81268245,2.13960485,2.20654975
6820408C15Rik,0.023094633,0,0.040527508,0.286703633,0.583738417
6820431F20Rik,22.52594713,26.41614593,28.56160963,32.2605653,28.30882508
8030462N17Rik,30.38163152,17.79136525,12.75346983,15.03502222,20.14578493
8430426J06Rik,0,0,1.052054367,0.162251233,0.007057617
8430429K09Rik,1.197038,2.9995391,2.842987567,3.656464717,4.4630685
8430431K14Rik,0.006862692,0.19389535,1.257475917,1.052158667,2.922011667
9030025P20Rik,16.83198173,15.49279437,8.737183017,11.19598288,11.13426697
9030617O03Rik,0.257884167,0.014542717,0.079695675,0.04518845,0.007057617
9030624G23Rik,1.748179417,1.499378767,1.145591683,1.3860321,0.88292355
9030624J02Rik,19.68906403,21.46381663,36.90673022,32.80694942,32.2772867
9130008F23Rik,0.243635867,0.06178245,0.369515583,0.251105917,0.480061433
9130011E15Rik,12.34513705,9.319372533,8.232455533,9.080728017,7.797377117
9130019O22Rik,1.994182033,1.665987467,1.125686583,1.233680833,1.843051417
9130023H24Rik,0.853796567,2.499475767,2.116507817,2.664854333,3.643223
9130024F11Rik,0.044872933,0.200340583,0.179400417,0.127290967,0.162330083
9130221H12Rik,7.643850983,8.402553783,7.86164835,8.3235699,9.424724317
9130401M01Rik,56.94215102,36.36555557,27.01315167,32.62932792,34.24908647
9230102O04Rik,0,2.3496207,1.34409185,0.179255917,0.007057617
9230105E05Rik,0.313537817,3.033734967,1.432416233,2.046443617,1.153741683
9230110C19Rik,2.63116445,7.040790967,3.2014472,4.166545383,4.479557583
9230114K14Rik,4.4182611,2.72900745,7.803622233,7.239577233,9.25017225
9230116N13Rik,0.360010133,0.5326092,0.300189233,0.3218963,0.618188633
9330020H09Rik,1.129513583,1.097109233,0.970971283,1.2746297,2.30362355
9330102E08Rik,1.742252033,2.260654767,0.925141233,1.713705383,2.45619165
9330133O14Rik,0.99114535,2.341900183,1.455423917,1.7094004,1.99847795
9330151L19Rik,1.051836333,2.830084517,1.198180433,1.514661383,2.010907417
9330159F19Rik,0.194847383,0.09620205,0.031494742,0.033789133,0.007057617
9330159M07Rik,0.40054475,0.55469935,0.190874842,0.412727283,0.458297017
9330182L06Rik,0.156829267,0.78532335,0.200392817,0.14239305,0.5320338
9430015G10Rik,21.37543717,24.51629097,8.3765736,12.49780898,12.17222008
9430018G01Rik,0.6088,0.475387133,0.5227354,0.798845367,1.173578417
9430020K01Rik,1.810428417,7.6940767,25.17423843,7.42942555,2.70699795
9430038I01Rik,7.342812917,3.916356433,4.966879433,5.188120633,6.26577555
9430069I07Rik,2.217833983,0,0.001723592,0.00155065,0.007057617
9430091E24Rik,1.723970217,3.01449945,2.955681583,3.269551067,3.628023567
9530027J09Rik,5.711059733,1.76530665,1.009477467,1.383955483,1.39165685
9530053A07Rik,1.339033017,0.012090967,0.418965783,0.110650317,0.113855633
9530068E07Rik,12.7703159,19.90973675,30.48113513,29.17131995,28.20603577
9530077C05Rik,3.945376033,1.3379263,1.52189645,2.4250453,3.598443417
9530082P21Rik,4.312722767,6.859613933,7.713491483,8.591439433,7.624616533
9530091C08Rik,0.34095405,1.215371217,0.563777767,0.840933517,0.656784217
9630013A20Rik,0.004453033,0.006882367,0.90929915,0.1659725,0.007057617
9630013K17Rik,1.442015867,0.763121267,1.118097433,0.745817467,0.859279317
9930012K11Rik,2.0619521,1.9902843,6.094338483,4.435599717,1.724113867
9930014A18Rik,0.04324225,0.33810155,0.488303217,0.837703283,0.883964767
9930021J03Rik,12.11013922,13.85773147,11.77381903,13.73404687,12.22794892
9930104L06Rik,5.20521785,4.17231815,2.497981917,3.993493583,3.552190067
A130010J15Rik,4.590479317,4.337136067,2.528833717,3.194504317,4.470716283
A230050P20Rik,9.116026883,2.080783433,1.7732773,1.637818233,1.223845467
A230056P14Rik,0.150718,0.296686683,0.67343225,0.230528833,0.634535667
A230072C01Rik,2.222839,1.747106917,1.3593214,2.369384617,2.747694417
A230077H06Rik,0,4.83558955,0.033434792,0.00155065,0.007057617
A230103J11Rik,5.850832983,4.60614205,3.699699733,4.337679517,1.81902275
A2m,1.670075483,0.028631917,0.001723592,0.00155065,0.007057617
A330009N23Rik,0.72582405,0.203606,2.591415717,2.391236283,0.251667283
A330023F24Rik,0.197241883,0.392548783,1.443133617,1.310432567,0.885808133
A330035P11Rik,0.412552,0.82667935,0.626957017,0.8395038,0.829554533
A330069E16Rik,1.082837467,0.902452217,0.360781483,0.42160525,1.693175083
A330074K22Rik,0.028283117,0.318513733,0.155037433,0.00155065,0.007057617
A3galt2,0.001484433,0.196622617,0.944323217,0.894354117,0.562043283
A430005L14Rik,38.8216423,37.13880185,17.3175814,25.88195318,37.6440598
A430033K04Rik,1.5977026,3.393370783,1.6918985,3.232120517,4.206003283
A430046D13Rik,0.719117,1.380886933,1.498977183,2.02013645,3.567504617
A430057M04Rik,0.38834025,0.287410817,0.5803281,0.677703983,0.889265117
A430090L17Rik,0.697013883,0.492925183,0.358013817,0.54046465,0.375791233
A4galt,12.81312873,1.636032933,0.414591683,0.370873933,0.110332858
A530016L24Rik,0,0.200555933,0.3851214,0.00155065,0.070059258
A630012P03Rik,0.842741267,4.103583383,0.56746115,0.15136555,0.288644842
A630066F11Rik,0.364459533,0.91690845,1.252775367,0.8883743,1.41384985
A630072M18Rik,2.853412267,0.966204717,3.396215017,4.4556184,5.091893333
A630089N07Rik,2.75101825,3.460333467,3.249797883,5.732791783,6.33925655
A730017L22Rik,0.123994233,0.506629217,1.062562917,1.220755633,1.948532783
A730036I17Rik,0.343869583,0,0.001723592,0.00155065,0.174482275
A830010M20Rik,1.062047633,2.015911283,1.717537367,2.118913933,2.830275617
A830018L16Rik,1.024968383,0.01433685,0.001723592,0.00155065,0.007057617
A830080D01Rik,31.42898058,6.9597256,3.774657933,6.016977533,8.240639717
A830082N09Rik,0.480234933,1.327689633,0.8929673,1.005678183,1.041768983
A930001C03Rik,0.4029554,0.837574217,1.110620517,0.337395767,0.224275367
A930004D18Rik,0.29231795,1.363161283,1.413910867,1.020401217,0.4138652
A930005H10Rik,2.73591905,5.64730455,7.71579995,12.66354452,13.31205825
A930006K02Rik,0.227136933,0.1698737,0.1639297,0.165645917,0.007057617
A930009A15Rik,0,0.9090407,0.001723592,0.133585333,0.007057617
A930012L18Rik,0.334218033,0.5940444,0.730218833,0.686735183,0.266452525
A930013F10Rik,5.380068783,5.8845848,3.404618283,4.088723017,4.57960765
A930015D03Rik,0.717599233,0.6815133,0.47535485,1.397985333,3.272295167
A930019D19Rik,0.6179892,0.9459902,1.850852917,1.000622267,1.5674819
A930024E05Rik,2.731381717,4.62422695,2.5934343,2.432776517,1.373340283
A930041C12Rik,0.44745565,0.517667417,0.4110819,0.591133467,0.820584917
AA413626,0.996642767,1.34457055,0.241679583,1.191022783,1.275627333
AA414768,0.181038967,1.037071367,0.2833638,0.165816533,0.083306208
AA465934,24.90804963,25.79603402,19.66461523,36.11370295,34.5182463
AA467197,0.537325067,0.0500636,0.001723592,0.047820433,0.094397658
AA543401,0.368178383,0,0.048759158,0.086538133,0.079960708
AA986860,0.079918617,0.266750183,0.673891867,1.222642717,2.48027925
AF067061,0.35392145,0.051914817,0.001723592,0.00155065,0.007057617
AF357355,5.954390333,3.7525472,3.891314733,0.7201408,0.667720083
AF357359,27.73045933,37.0056172,7.47366095,2.399017183,1.207421917
AF357399,13.39333822,10.42650655,2.8284229,6.215222167,7.7733332
AF357425,7.670904433,6.338161133,4.00196355,1.515472283,0.598611275
AF357426,5.0295148,3.684367067,1.533001967,0.087011117,0.007057617
AI314180,12.04289668,37.43971067,47.41610457,56.29658055,62.66385795
AI413582,11.65920552,6.825708117,11.7272521,9.031579017,8.968736767
AI429214,0.367327517,0.8258907,1.6083865,3.04761,2.363859367
AI450353,5.091455117,3.06099845,0.792493233,1.527898117,3.637813567
AI464131,2.915389217,1.37672595,1.19515765,0.856765483,1.081843217
AI467606,4.28998735,0.614218683,0.67749375,9.846949217,11.66440202
AI504432,0.116827817,0.384629683,1.09125025,0.721878717,1.134780583
AI506816,9.979747367,7.787210933,2.548797683,3.3499095,3.944270283
AI597479,14.21950747,16.62005098,8.275786517,8.812854717,10.33899693
AI661453,3.27396505,0.571778583,0.655641217,0.209189933,0.192991433
AI662270,2.138902267,0.111583217,0.220606583,0.12217365,0.089207742
AI837181,10.77721237,11.78313867,12.30341727,12.45238913,12.23528163
AI839979,0.095550367,0.404519967,0.539223767,0.477643133,1.058227983
AI846148,18.16269453,16.39042583,24.32069083,21.68296378,16.20630882
AI987944,4.361130617,4.787403133,3.000533967,3.95409725,4.67268235
AU015836,21.30466457,0.002812133,0.001723592,0.00155065,0.087204192
AU018091,44.8603463,0.073639167,0.418744767,0.11324655,0.007057617
AU019823,11.52659895,16.66264467,14.74689792,16.05226218,16.09776302
AU022252,15.56784912,14.60570217,12.60346688,13.43792888,14.9748454
AU040320,2.735808233,7.4822125,8.174304467,7.0111753,7.420428867
AU040972,1.438850683,3.236549133,2.198336317,1.973156883,1.371083117
AU041133,6.170916217,5.064273267,2.95901,4.418552683,5.03276105
AV039307,0.218154583,0.57051335,0.619578283,1.09798135,1.389574383
AV051173,3.13037905,1.9847039,1.415352167,1.247327267,1.034081267
AW011738,0.004764,0.319280583,0.90340315,0.677167033,1.5600444
AW146154,3.365005483,2.592644283,1.40289325,2.1322305,2.784737967
AW209491,11.25984472,7.87943425,6.7752998,7.3907828,11.06051723
AW549542,0.004789867,1.080233217,0.653462833,0.444291333,0.007057617
AW549877,14.91089753,17.33799635,11.98400343,10.39495392,8.124937617
AW551984,0.823096783,1.677906983,0.46196235,0.024888783,0.074380908
AW554918,3.157771317,6.675694083,5.659879417,6.302318517,7.239930233
AY074887,2.31261875,1.481158467,1.97935635,1.925246433,2.582842417
Aaas,45.79168568,37.31435043,41.82725082,41.66910617,32.75767495
Aacs,4.05817635,10.87745768,21.82305187,10.55920363,7.510061333
Aaed1,11.4205084,9.7618149,15.80355897,10.00187148,9.045022567
Aagab,16.98493185,13.6551523,10.55877957,13.06614663,15.99520203
Aak1,2.93984865,1.869542633,3.428377233,2.938952717,2.999812617
Aamdc,4.470096933,6.325812767,9.54373125,8.827828183,10.99794418
Aamp,57.0861121,66.30447578,69.46673268,74.68270878,64.14044295
Aar2,12.94889163,12.94225408,10.50529765,11.08166195,10.33918167
Aard,1.068032117,0.589502383,2.011010367,2.05949335,0.717071467
Aars,155.1963902,80.84595487,66.10903833,79.84408702,86.60570633
Aars2,14.20267183,9.756484367,9.039105383,10.26299477,9.030429967
Aarsd1,43.65472253,39.7343111,28.02860433,32.96971942,41.14022477
Aasdh,8.00587575,8.10772165,3.147516817,4.18450785,4.810343083
Aasdhppt,25.47370255,21.08945378,10.00276358,12.85593903,17.1262989
Aass,2.356212483,0.081476733,0.348450883,0.02637405,0.007057617
Aatf,44.7892265,44.69549825,31.55714575,48.60462237,54.10528893
Aatk,0.198672433,0.2642545,1.601762733,1.88349685,1.2356423
Abat,0.792032083,0.672286317,1.272337117,0.494599083,0.533516933
Abca1,10.27191905,0.319862017,2.889257817,3.366758433,3.0413346
Abca2,4.7537622,1.686127483,1.267582983,3.787854083,5.443160333
Abca3,1.483314367,1.607385733,10.01938833,7.630296117,7.200799017
Abca4,0.152590817,0.07833745,0.859206467,2.87720545,5.44218805
Abca5,0.6894402,1.759900467,0.70157005,0.586375417,0.968046883
Abca7,5.316352483,1.486197767,5.17920195,7.253497067,15.92389533
Abcb10,9.050362883,33.45995738,22.15593882,30.95309962,91.24674362
Abcb1a,4.178923467,0.019685083,0.139135133,0.028444417,0.007057617
Abcb1b,8.822787533,0.747042467,1.032981233,0.561996733,0.31563035
Abcb6,6.8112478,18.4434554,8.325724117,12.22169303,26.44918865
Abcb7,16.75343452,13.15041552,11.29429937,16.75645442,19.48687063
Abcb8,10.25233618,10.43799885,11.45521245,12.81220172,11.9200437
Abcb9,0.005823633,0.033533367,0.077204758,0.101232067,0.142953567
Abcc1,10.52739075,13.07033028,4.598996767,6.720601433,9.597741683
Abcc10,3.653789867,2.797929583,2.231165683,3.093829417,3.398480683
Abcc4,30.66929517,0.9582879,0.101339633,0.1661766,0.335731767
Abcc5,22.70527265,12.64516727,24.75407587,20.41383368,20.86956127
Abcd1,3.265272783,3.595750983,4.213757717,5.39760105,7.03462345
Abcd2,0.007744967,0.442627167,0.1230854,0.056579833,0.394612733
Abcd3,13.00463123,10.85498533,10.14201345,10.5750263,11.6245113
Abcd4,7.287249217,23.94812475,5.245099883,4.3616888,3.307685217
Abce1,204.0318659,178.6980059,141.4700459,185.2877815,192.9804952
Abcf1,71.74329053,60.25816207,47.36495713,56.57849717,60.32274478
Abcf2,97.95157255,67.79514493,45.06314125,52.1335197,57.9371607
Abcf3,13.44036605,15.2837164,14.70117668,15.12023333,17.92069067
Abcg1,3.762361867,0.30920725,0.76570635,1.060120217,5.828023833
Abcg2,39.76469605,47.5094005,58.6525365,49.07715805,61.70197185
Abhd1,1.636280517,1.77938375,1.685512,1.629111967,1.99363415
Abhd10,7.544653983,5.3418521,5.45613015,7.569854083,8.624538083
Abhd11,30.42702917,16.48336353,16.00554602,21.67903917,26.25718023
Abhd11os,4.334362467,0.84469385,0.233699575,0.64967125,0.232497592
Abhd12,11.60576152,13.2861434,15.50028618,14.94765932,13.9199889
Abhd13,12.56732757,15.53945207,12.93884892,12.81984773,13.32912808
Abhd14a,12.97721285,9.731262117,6.330128567,5.1805451,4.165538
Abhd14b,2.429093533,5.366268233,1.029220033,0.751452567,0.791887633
